Nombre,Macro,Contact Reason 
[ACQ] - Registro: Ya terminé el registro ¿Ahora qué sigue?,"La revisión de tu información puede tardar de 24 a 72 horas. Pero no te preocupes, en caso de que se requiera información adicional para avanzar con tu proceso, nuestro equipo encargado se pondrá en contacto contigo a través de nuestro correo electrónico:ayuda@nu.com.co Mientras completamos esta fase, te pedimos un poco más de paciencia. Trabajamos para brindarte el mejor servicio y notificarte lo más pronto posible, novedades sobre tu proceso 💜. Te compartimos algunos pasos que puedes seguir mientras tanto: — Revisa tu correo electrónico: Asegúrate de estar al tanto de cualquier comunicación o solicitud adicional de nuestro equipo. — Resuelve cualquier duda: Si tienes preguntas o necesitas asistencia, no dudes en contactarnos a través de este chat, teléfono, o correo electrónico, ayuda@nu.com.co. Estamos aquí para ayudarte en cada paso.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿A cuántas cuotas puedo diferir mis compras?,"Al momento de hacer la compra puedes elegir un máximo de 36 cuotas, sin embargo, desde la App tendrás la opción de cambiar cuotas máxima 24 y mínimo a 1 cuota.",Inscripción y registro al mundo Nu (Prospectos nuevos)
"[ACQ] - Registro: ¿Cuál es el monto máximo que puedo pagar con la función ""sin contacto"" (contactless)?","Por razones de seguridad, las compras que hagas con la opción '*contactless*' (es decir, acercando la tarjeta al datáfono en vez de insertándola), no podrán superar el valor de **$5.000.000 pesos**. De lo contrario, tu compra será rechazada y deberás completar tu compra insertando tu tarjeta física en el datáfono.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cuál es el valor máximo que puedo obtener en avances con mi tarjeta de crédito Nu?,"Ten en cuenta que, **cada 24 horas**, puedes obtener un máximo de **$2.700.000 pesos** en avances y el valor **total** que puedes obtener, es el **máximo de tu cupo disponible**. Adicionalmente, los cajeros electrónicos (de la red Mastercard) en los que puedes hacer avances **cuentan con diferentes límites por transacción**, los cuales **dependen específicamente de cada entidad**.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cuál es la tasa de mora que manejan?,"Todas las tasas vigentes la podrás visualizar en tu app Nu. La tasa de interés aplicable a los Intereses Moratorios podrá ser actualizada por NU en cualquier momento y nunca superará la tasa máxima legal vigente, certificada por la Superintendencia Financiera de Colombia para el periodo correspondiente.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cuáles son las regulaciones sobre FATCA y CRS que facultan a Nu a pedir esta información?,Nu Colombia está legalmente obligado a solicitar información fiscal a sus clientes para cumplir con las leyes FATCA (Ley 1666 de 2013) y CRS (Ley 1661 de 2013). Estas leyes buscan prevenir la evasión fiscal y requieren que las instituciones financieras identifiquen y reporten la situación fiscal de sus clientes en otros países. El incumplimiento de estas leyes puede resultar en sanciones financieras tanto para Nu Colombia como para sus clientes.,Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cuándo puedo empezar a usar mi Cuenta Nu y mis llaves?,"Hola, XXXXX. Gracias por contactar a Nu. Esperamos que te encuentres muy bien. Podrás empezar a usar tu Cuenta Nu y disfrutar de todos sus beneficios, incluyendo las transferencias inmediatas con tus llaves, cuando tu registro se complete con éxito y seas cliente Nu. Por el momento, es clave que finalices todos los pasos del registro. Una vez hecho esto, revisaremos tus datos y, si necesitamos información adicional o tenemos alguna novedad, te lo comunicaremos al correo electrónico que registraste con nosotros. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cuándo puedo empezar a usar mi Cuenta Nu y mis llaves?,"Podrás empezar a usar tu Cuenta Nu y disfrutar de todos sus beneficios, incluyendo las transferencias inmediatas con tus llaves, cuando tu registro se complete con éxito y seas cliente Nu. Por el momento, es clave que finalices todos los pasos del registro. Una vez hecho esto, revisaremos tus datos y, si necesitamos información adicional o tenemos alguna novedad, te lo comunicaremos al correo electrónico que registraste con nosotros.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cuánto tiempo tengo para subir las fotos si no tengo mi documento?,"Te contamos que a partir del momento de recibir la invitación, cuentas con 45 días calendario para completar el registro, mientras haces la reexpedición de tu documento si fuera necesario. En caso de que no alcances a enviar los documentos en ese tiempo, podrás solicitar nuevamente nuestros productos a través de nuestra página web https://nu.com.co/ o App Nu desde el botón “Quiero ser Nu”.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cómo determinan el límite de crédito que se le otorga a la persona?,"Quiero contarte que el límite de crédito que se te otorga, se determina mediante un proceso de evaluación que puede variar entre diferentes instituciones financieras, pero generalmente incluye factores como historial crediticio, ingresos, deuda y condiciones del mercado.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cómo puedo actualizar la dirección de facturación?,"No te preocupes, para actualizar tu dirección de facturación, puedes contactarnos a través de cualquiera de nuestros canales de atención al cliente, cuando seas cliente y con gusto te ayudaremos con la actualización de este dato. Por ahora, la actualización no se puede hacer desde nuestra App, pero nuestro equipo estará encantado de hacer el cambio por ti en el momento que lo necesites.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cómo puedo evitar ser víctima de un fraude o una estafa?,"Podemos ayudarte a estar más seguro y evitar ser víctima de un fraude o una estafa, te compartimos algunos consejos prácticos: Protege tu Información Personal: Nunca compartas tus contraseñas, números de tarjeta o códigos de seguridad con nadie. Nu nunca te pedirá esta información por correo electrónico o mensaje de texto. Cuidado con los Enlaces Sospechosos: No hagas clic en enlaces de correos electrónicos o mensajes de texto que no esperabas o que parecen sospechosos. Siempre verifica la dirección de correo del remitente. Usa Contraseñas Seguras: Asegúrate de que tus contraseñas sean fuertes y únicas. Cambia tus contraseñas regularmente y considera utilizar un gestor de contraseñas para mayor seguridad. Monitorea tus Transacciones: Revisa frecuentemente el estado de tus cuentas para detectar cualquier actividad inusual. Puedes hacerlo fácilmente desde nuestra app. Recuerda que siempre estamos aquí para ayudarte siempre que lo necesites. ¡Tu seguridad es muy importante para nosotros! 😊",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cómo sé cuál es mi actividad económica?,"La actividad económica de cada persona puede variar, por lo general se identifica si eres empleado, pensionado o independiente. En caso de que tengas más de una fuente de ingresos, lo ideal es indicar la actividad económica que te genera mayor volumen de ingresos. Por favor, en este paso, sé lo más claro y específico posible. Si eres independiente te puedo guiar a escoger la categoría que más se ajuste a ti. Me puede por favor confirmar, ¿qué actividad realizas en estos momentos?",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cómo transfiero dinero a otros bancos o entidades financieras?,"Hola, XXXXX. Gracias por contactar a Nu. Esperamos que te encuentres muy bien. Te contamos cómo puedes hacer transferencias a otros bancos o entidades financieras: → Inmediatas y gratuitas por medio de Bre-B: Con las llaves, puedes hacer transferencias inmediatas de hasta $11.552.000 por transacción, a las entidades vinculadas a Bre-B. Desde tu app Nu. Haz clic en ""Enviar"" en la pantalla principal, elige la opción ""otros bancos con llaves"", completa los datos con la llave registrada por la persona a la que envías el dinero. Sí, así de fácil. → Gratuitas por medio de otros sistemas: Estas son las transferencias digitales más tradicionales, con las que puedes realizar transferencias superiores a $11.552.000 de manera gratuita desde Nu a cualquier banco y entidad financiera en Colombia. Simplemente, haz clic en ""Enviar"" en la pantalla principal, elige la opción ""Otros bancos"", completa los datos y confirma el dinero al destino. Ten en cuenta que bajo este sistema la transferencia puede tomar hasta 2 días hábiles en reflejarse de manera exitosa. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. En Nu valoramos tu opinión y siempre buscamos mejorar nuestro servicio. En 24 horas, recibirás una encuesta en tu App donde podrás comentarnos, en una escala del 0 al 10, qué tanto recomendarías Nu, siendo: 1) 0 a 6: ""No nos recomendarías"" 2) 7 a 8: ""Quizá nos recomendarías"" 3) 9 a 10: ""Nos recomendarías totalmente"". ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Cómo transfiero dinero a otros bancos o entidades financieras?→ Inmediatas y gratuitas por medio de Bre-B:," Con las llaves, puedes hacer transferencias inmediatas de hasta $11.552.000 por transacción, a las entidades vinculadas a Bre-B. Desde tu app Nu. Haz clic en ""Enviar"" en la pantalla principal, elige la opción ""otros bancos con llaves"", completa los datos con la llave registrada por la persona a la que envías el dinero. Sí, así de fácil. → Gratuitas por medio de otros sistemas: Estas son las transferencias digitales más tradicionales, con las que puedes realizar transferencias superiores a $11.552.000 de manera gratuita desde Nu a cualquier banco y entidad financiera en Colombia. Simplemente, haz clic en ""Enviar"" en la pantalla principal, elige la opción ""Otros bancos"", completa los datos y confirma el dinero al destino. Ten en cuenta que bajo este sistema la transferencia puede tomar hasta 2 días hábiles en reflejarse de manera exitosa.",Inscripción y registro al mundo Nu (Prospectos nuevos)
[ACQ] - Registro: ¿Dónde puedo obtener más información sobre los números de identificación fiscal (TIN)?,"Para CRS, los Números de Identificación Fiscal (TIN) varían según el país. Te comparto el link para que consultes la guía práctica de la OCDE: https://web-archive.oecd.org/tax/automatic-exchange/crs-implementation-and-assistance/tax-identification-numbers/index.htm"", para obtener información específica sobre los TIN de cada país. Para FATCA, el Número de Identificación del Contribuyente (TIN) tiene diferentes formatos y longitudes, como el SSN (Social Security Number) o TIN ( Taxpayer Identification Number), ambos con 9 dígitos. Si te surgen dudas adicionales te recomendamos revisarlo con un profesional en impuestos.",Inscripción y registro al mundo Nu (Prospectos nuevos)
